view_count,tag_count,video_id
1730414,14,xX9PYIIgoEA
1730345,14,kc8cySBEMDU
1730010,25,f2JE5GAUgTk
1729603,1,k_jddASW5pk
1729411,9,3AoJ4Zd4vZw
1729244,27,TUb4bX5BR3w
1728936,6,Iic33Lhhf4k
1728883,10,2RWiaDgKDrQ
1728690,13,XwPnT5-Flek
1728635,46,5I_ammnqjIU
1728579,33,AIs--eip4Is
1728573,21,1rJHcHTXj8M
1728300,1,L_BV27L2a5k
1728228,1,QFkWHTG-2z8
1728224,1,enYdAxVcNZA
1727882,1,kq-ygJORLE8
1727556,1,ewiWea1qgeI
1727517,16,Q4hhHpWxDzM
1727495,19,O1vbQTASuj8
1727348,34,kY1zVcDhUSU
1727003,6,BY8URgiLi6g
1726826,24,dRuPKptl00U
1726823,21,RAYFXblKn4c
1726632,30,-ZDZtBRTyeI
1726538,11,l7-bIFDMSFA
1726344,25,AYXfaVD5o40
1726324,24,NN1f066QTMU
1726287,25,PbRZcvVnF0w
1726023,22,ihMYnsipT5E
1725564,48,Yb3G8otWsCc
1725282,59,J7Ofzo06KDA
1724996,39,DjnxKuAI5Ss
1724831,32,QlUQ0nRQ8oU
1724821,1,VYdAQKoUm7o
1724796,32,2Q2GSY6wSiI
1724569,3,dDYFiq1l5Dg
1724468,2,NL5sRCRa7AE
1724416,17,GXWcmf2PVxc
1724067,26,RJFNrdfvHbY
1724043,8,aNBax8Tl-a4
1723732,26,tTJeePNgOF8
1723719,7,mOOiodxLiLg
1723537,28,t1JNuMgKaSA
1723260,20,z2PcechkCSU
1723260,4,JtEv_3Rwn1o
1723208,26,O2lFK72jaxk
1723050,31,IjqqDX4Di5Q
1722685,27,K_tym2555Qc
1722625,11,RFO4BJbdpPg
1722556,1,SbvOPqJMu3k
1722390,23,Q_CdJD-QQ6Q
1722105,1,B0B51DalUGk
1721891,1,o_WlT8WA1No
1721729,32,OjC4F0CUDS0
1721725,30,nU0MnCpsUD4
1721707,16,b48EY-fCFto
1721671,31,b1VlX_q5K3E
1721671,31,1bxIlSvjIMQ
1721652,29,Rh4Cuk47qrI
1721589,28,hqldnFTMVi8
1721498,1,N_CsUJtTJeo
1721407,2,BS9YAiD9EP8
1721317,13,GMHSDIHOTrc
1721006,11,gZerm08Fw2s
1720912,13,P6z_WJgajSg
1720819,8,boezS4C_MFc
1720680,1,iSBvUu5iVjk
1720604,1,mUN-tS7Y9iA
1720190,17,MvwPxS9jXBs
1720036,11,_CYB2vyFpVQ
1720019,3,gMlf1ELvRzc
1719868,41,uHgR2mTkODs
1719792,47,FlwZHfjk4fA
1719573,37,FjlGuhbJo34
1719476,32,DikaNuSjzn4
1719313,22,Lf4EDcjMtmw
1719282,15,P4fyi6A5unk
1719217,6,SSnxH0eXc4g
1719095,37,YAUSWny1ikI
1718798,3,x9CX6LH7AG0
1718696,20,ICuqzhViWAI
1718507,30,R4qud199tQk
1717960,5,EPPoAvTDbVQ
1717806,31,wC9i8w2cHwM
1717353,39,6zHegXvEwdI
1717170,7,MoSxHdzRwTU
1716953,3,3GyaSfOi6fs
1716900,1,BIvXKyokPnQ
1716491,19,OHPkdMGI6D4
1715931,1,32yVBH6n4Mo
1715763,1,K6IbMz0D7-w
1715478,1,_y0-HZPxkBU
1715459,26,R8x7cdEbscQ
1715204,1,Uku2e4U_OyE
1715070,15,6aCjsEP_R7s
1714822,3,1H1Mh5KT8LQ
1714772,25,YUcLPuFk9FM
1714363,14,dzt3aS10sYc
1714102,5,XvF-cFYzsAo
1713757,17,bUAZvN_ROeA
1713707,7,M2MgoRmtWCY
1713703,10,WBk-69-7U98
1713525,23,nBf-BMDTYDY
1713524,10,dANJlolAYyA
1713271,11,wpt333oK1dc
1712990,29,GiZ100Whhdc
1712874,9,QBZHTAa7vfM
1712459,14,Yl_-3oSlWaU
1712199,9,xjTW0DXCLd4
1711899,1,mR8vUQskL-0
1711891,1,jNHbvBii-bQ
1711771,58,nRv-RYMp-6E
1711691,29,DAkZ8kIvrxk
1711553,20,yVsjV1hQRzE
1710977,12,IGTLRMFrCco
1710720,4,hanvlD2Ygvw
1710559,17,DRpFhfGcinU
1710118,1,1A6x6eHN4dY
1709503,38,UdqrFa6pWLA
1709282,15,whmE1tsLqqE
1709195,34,ZNjNB-IrcTM
1708689,17,mB5SIoYo4CU
1708679,24,3aDmaWP1tEg
1708565,23,mzJJDMAIgyw
1708538,1,A4_A6lICLHs
1708526,1,HZcQkJi2ib0
1708349,18,SA8ZBJWo73E
1708162,1,9pvWIvd7D44
1707795,21,l2xEVaIu0nY
1707460,16,TPo8nXTxm44
1707233,31,hylG-CYTzBI
1707141,20,22P1B5I049Y
1706921,3,I-NegGxyzWA
1706842,1,N1J8kr-OF_c
1706723,24,va4P3RKW7T0
1706643,28,O_J73y63Hgk
1706464,9,Yi1vVk3Owk4
1706038,3,kYSOorUwVpw
1706022,28,rYSjFfCKoqI
1705497,10,ngsk-cke-V0
1705490,1,9sEUOu8UNeU
1705320,23,1S3Ca9v6pyo
1704792,1,aEnLP0hif-0
1704659,18,YzKZNM2Ir8A
1704636,32,AqqaYs7LjlM
1703999,9,T3idx0b7Bsg
1703932,43,cb4D7W6PcvU
1703745,1,MdExxcRrC9g
1703712,5,YIp9bEV2-GI
1703597,14,oGnVAeXLROA
1703182,35,UR1-9b6cwdc
1703163,17,Y18yXInPCBc
1703104,9,CLAPyBbShow
1703031,7,u7eLwLeNLt8
1702396,1,ajm7Lo4PFuU
1702336,6,eK8cDYQfUEc
1702246,1,pUba126uzvU
1701795,4,qp_getipjgE
1701780,30,27UUxL7p7gE
1701648,30,e7hqosFF7nU
1701502,31,Wmi5R_SMxv0
1701443,23,RKC1Y06YQKY
1701298,5,HtzGLVvwke0
1701258,48,7dZ-y4KkCiE
1701099,1,Rk2XU0apk2s
1701033,52,hg8qflddZrY
1700830,5,V-kT1oGCRCE
1700804,36,nOrrqxS70KE
1700566,17,ikASj8bShrg
1700469,27,k2RKtUh6m3Q
1700177,17,Dkl3tVacLPE
1700143,49,qQpO30sa7RM
1700122,24,wVi7FMRy7Ik
1700104,11,6haIP0XNxnw
1700052,6,SyMcOWEQ-P8
1699602,26,PEfa1aoT2VY
1699567,1,J0ndYn4pOfM
1699430,46,CfcqGsAroR8
1699428,1,PtvnabZ8-N8
1699426,48,hQ1OwCmVXC4
1699155,5,NFFFtt_klqo
1699122,25,pJe4-0_9VtI
1698969,1,T0whDnsNkzA
1698856,30,3DN4-LZFZtc
1698595,20,ghc2ygfOSpA
1698532,15,CF2fcavLK28
1698427,6,pY628jRd6gM
1698334,5,xgm9EzdCZXI
1698289,20,cwdGJkb93FA
1697401,1,j6-2l1o_6Iw
1697366,5,-U4zvSw6y9g
1697329,28,V2EVITCWlX4
1697087,12,WX_u20gE52U
1696680,1,qTsmTi3GfX4
1696617,29,UTPKMpX9qPg
1696110,15,3ZCKZnJmhx0
1695667,30,KcgDDRwJ_Dk
1695664,6,lh0Funkuz90
1695659,1,V693Djjw_hA
1695554,23,yZodokXCRt8
1695536,1,unvXAhuQLm0
1695400,16,AhWNDJhghKk
1695011,32,5trWFT1asBc
1694813,19,CL00TC-BBjU
1694521,1,5NjZ-WAmXEE
1694202,23,r9LVDleMHoA
1694131,9,bFmvjZPVAJo
1694019,13,w3AxRkt78hI
1693857,31,RZGAYzItazw
1693748,15,mH_a-izcNNc
1693517,23,XzTB80qN2bQ
1693505,1,R1yMHv5Rchc
1693457,15,rnKk3fTncro
1693356,13,n_joWwAlVR4
1693037,22,9-AFbA99Ebs
1693005,22,RUSnENNpIYA
1692837,26,SziyR3GmGZs
1692550,29,E58EIoQ8yLI
1692471,29,Q457D4OWlEE
1692412,18,kKpctBHTOGU
1692380,24,wkiCAAyhkE8
1692141,15,EjqV1KzTWy0
1691949,27,lROSjFv09gM
1691938,1,Eyfb9dt2FVo
1691935,14,q-EW4-B11hw
1691916,24,k9oBTSIV8To
1691806,29,roJ8F3byyqo
1691733,1,yBb8r06ixvc
1691690,1,ZjFcB1IeJuY
1691659,3,cjG-ZxzjkpM
1690666,28,lITrOcnLfBk
1690568,10,3KZY41SqaTI
1689822,3,22WqxQwUhoM
1689650,14,4qEELw1sNpY
1689224,1,BlILoHZrIDs
1689142,12,hnEwJKVWjFM
1689045,40,J9ZQXtSveQw
1688949,5,1I1L73gjKss
1688715,6,Ek2VkdkOenw
1688527,1,Yvlmj0rtnpc
1688060,7,lYivA9qxLqo
1687653,27,VJcQB8BdjSo
1687142,30,a8h1BTe45AU
1686998,3,aaVb3YeNQA0
1686767,24,ndmHjv9r6NQ
1686509,1,5ahkLW00XTI
1686315,19,sxgmORm517A
1686026,19,f8Raht42pXE
1685981,22,LtqMdKyk0NA
1685976,1,EEzzVKAlJak
1685670,15,cdBudb1JSbM
1685586,22,e0ClxU3uxQI
1685226,24,IFXm5E27dlM
1684977,4,bEb9gbJUUeA
1684897,4,A9fq3GLlP5M
1684848,13,WXRFYiMlMLs
1684695,17,9zwciSGkr5U
1684293,29,qaAN7YDUZlg
1684222,1,Y1Lfn3cZPAc
1683655,3,nz3Ko0td45w
1683596,41,7j1lMs7fcIQ
1683548,31,CYedKx8k3qc
1683287,14,rEPU4IaPm0U
1683127,10,3HFi09o_iLU
1683025,15,DxkeOkaVRLo
1682930,6,HWPB8hQ4tdg
1682306,1,4sA538XAenQ
1682138,22,91pBZdSGVGc
1682136,22,tbsu-AWH-C0
1681643,6,vDGTCiZYhl4
1681185,6,xm2c7R6H1sA
1680729,24,z8H81o5xaxc
1680705,10,MtZ-l-0HWcg
1680120,7,rNz0KwpYvTg
1679807,15,Rc5FxAGX6nk
1679799,52,3T2z44H8NOc
1679216,16,Y7z868kEl5s
1679092,12,GHySdvcq20I
1678626,1,nCrLHEiyEss
1678592,28,qVHPG72r3Dw
1678251,11,LoG04Nyea8w
1678203,21,G1qNofQY13I
1678114,28,Y6VibRZXu50
1678043,21,hFd8vijqBzI
1677960,10,6B90ic2iKDo
1677901,16,5XaUE1nu9iI
1677730,33,Lsvbz5tlQlU
1677571,35,67bBqno5SCM
1676769,1,190eH_DSM3I
1676582,25,Pxo2ogHCFkk
1676538,45,aZDxGAtnrvE
1676341,7,6DD9-W9z62o
1676319,56,TvuWn6KsGik
1675769,13,lj6CEc-ppqo
1675230,9,UZYJZ1xA9lo
1675120,16,wbHeE_3hCLI
1674581,20,80HHrF5SYJQ
1674431,17,rerXoP0ljkc
1674082,23,yRmwpeFm_78
1673557,26,ewgfQIY8HGM
1673451,34,j8XQ0q1ksVM
1673108,1,X16jagQdNIE
1672788,16,GMrHKc58aIA
1672503,3,L6HiZQO_Mfw
1672485,1,H8Wgwp3Nhgo
1672310,10,M7xPcJ8bLT0
1672182,1,YZulBGsCWio
1671964,27,9Cm8D1L1IzQ
1671482,17,sVT6lhoONK0
1671391,36,GYeKX_LPY9U
1670805,6,2KCqxCAmhjM
1670735,1,kq3UI1ihyno
1670730,1,0hixXndP7t4
1670498,7,W2afl71B7t8
1670484,29,c7XSdYFn5tw
1669927,21,CuqaXbhXIes
1669663,4,UGzar4eypng
1669477,28,uDlOQdAVc9o
1669379,1,HpGiXdNrQ6k
1669088,20,OQ_mw1N1Kyw
1669012,28,knyDVKBS0gM
1668918,20,E6Z4xjEjFcs
1668695,25,Hk4eMIswunQ
1668664,40,-Dkz19W9Dfw
1668636,37,1MNRmHVL1Wc
1668596,13,j92MMPk9By8
1668590,1,EHFRMEmnhqU
1668537,25,Kk_BiUWdm6A
1668519,15,MpuIKVn5rsU
1668349,40,N1j9b2M5SD4
1668201,16,SxLqEggjyo8
1668093,17,j3ZO_zbEpNQ
1667624,29,b5R-SslDPUI
1667344,1,DRtoO7qpYOs
1666809,32,2bZABq-l_hc
1666654,29,oACmLZHF-qA
1666607,28,6RweVWPy6As
1666547,15,JzOrZVpuJH8
1666041,5,j1KvLO-u5WU
1665827,31,qExVlz3zb0k
1665789,1,Lagauhb5GyY
1665605,14,4gTZt0-aUps
1665521,1,1Go2FP6S15U
1665517,29,0YbrH6Gp4rs
1665429,33,_mrr3UNALww
1664903,17,viuBSPt91Yo
1664899,28,frOae2oPLM8
1664650,18,JPw58clq9EQ
1664387,16,c0rSkx8kdwY
1664347,23,POhHpDMWofc
1663632,13,O4PWPARC2Pw
1663538,26,TRgRkc0DsKg
1663508,32,Yw22uDHy8-Q
1663370,32,mwTULoFeZwQ
1663269,13,k6eE3c70hgg
1662954,1,xPBGr0VNamk
1662689,27,Nj6pdCzFK_U
1662484,22,ToxQAn5iM7Q
1662482,5,kyE43emNSXw
1662266,9,97ICETWIrW8
1662223,23,vvrjhuJrFVc
1662132,4,2mkhevOXVNk
1662111,10,WxjeV10H1F0
1661728,65,sKE898Dhb0U
1661718,9,C3Kldbjzme8
1661311,4,RwyKC9AkkFA
1660469,1,2V5-NC1eqWI
1660353,9,HcSsuRrjdx0
1660022,13,UAEtGN4zLyc
1659703,12,JIgFepXPoT0
1659616,10,SbIF_UfttI0
1659350,24,22keg4iBobk
1659319,9,YGgDuaL0ZOA
1659276,10,pF7SO4GfgEo
1659260,27,mazvbLYCgbA
1658913,24,HGetUf9cgzQ
1658861,1,cXuuhdCnMiU
1658848,1,-SBNAm76KGo
1658800,17,97Z3qSSbwkY
1658541,26,W4aYm4wawwA
1658011,15,X3GDHv-_6ow
1657751,14,3FAHOyL0sog
1657463,8,F8hWEhS7iw0
1657280,9,DEEZs_xcKD8
1657267,13,jWLpY-ChQkk
1657221,28,VUSB1kepY7Y
1656853,11,MuPD0iYvcMM
1656726,1,CVq87WbxUJQ
1655891,1,miu5B5a-t1I
1655830,12,L5PW5r3pEOg
1655418,19,Zk7xww6K4xM
1655411,1,5KcCfvADi5I
1655076,33,QrB7WJQgVJ0
1654942,13,NGMTYj6m7F8
1654930,1,UgxplLuex0w
1654290,1,x2e6gJOVDRs
1654016,1,Mqo8ZqOdTcU
1653908,14,K68kWiibHlU
1653811,22,KU6Gk0iQHI4
1653531,24,o3auIuoyAy4
1653470,22,BnyvDBGojoQ
1652960,27,F-dzed9mOxM
1652875,20,4r5hobVG7YY
1652777,21,CuK2nHEobwo
1652650,16,ADr3r_mM5h4
1652256,28,Y3bmc5iy5W8
1652231,26,AdKP623K6pA
1652071,1,Bkq0Vhm4TK4
1651840,1,uGmj7Ml04x0
1651699,41,4TgGFVWcc2o
1651360,9,JtbDZxPOqDI
1651040,9,ICL9LXZvjes
1650786,3,nwDI8PIRkis
1650784,1,Y03kTvxiYwE
1650648,1,TdT48yTycfg
1649999,4,0VIb3q2lSvg
1649849,3,wCivJuVSF9s
1649773,11,Bd6dkXWFpNE
1649638,19,Dqi9QGyRWGk
1649343,7,nKXQbJU70yw
1649172,17,fC8rp8_XcSo
1648814,25,IO61e-o2lrw
1648707,10,c_ZMfat0xX4
1648624,25,5sRVxb2wkGM
1648517,9,EIJjvxDakxU
1648448,7,WQ8Xgp8ALFo
1648420,2,P1VHmqLx-Qc
1648339,23,G8a15iT7mz4
1648098,19,XLoyAVrOPx0
1648081,21,qx9CUujjMcU
1647106,30,15yoXNS_czM
1647002,1,hzwTq8ZZeyM
1646851,1,sMw8_fHER4k
1646765,40,AHftFsPweMM
1646628,22,mwLO4TZWLTc
1646618,28,toZwINwNK_g
1646435,1,RvQK6cG7bB8
1646380,1,Ta4x0yScuZ8
1646282,24,NvDRLqdTPlM
1646066,5,Op0q_ouJs20
1645859,24,O5GntbtGON0
1645463,13,zq4eBwOxFe0
1645302,28,aUWduIWPvzU
1645082,3,6cCxbJTelYk
1645010,20,JJoCx8tqvrM
1644904,1,yr39T57ATq0
1644809,6,hcLwHjfeNGo
1644547,38,PzdJ-IOlKsE
1644212,1,25kEMgydDKA
1643623,5,MpTjsjeNirc
1643503,17,kl-DySi8M10
1643189,1,F_30Hpu2er8
1643103,41,MPCIB5ynLoY
1642636,1,i8nqsIIFp2o
1642343,25,OGyaaltvL-o
1642083,20,lxkNQZO8hOc
1642059,6,9VYj6CFnO08
1642004,41,V721mZcriMY
1641920,2,0_lFOqQDRx0
1641777,1,-ZOipnFrP6M
1641769,1,23su4pTJ_XY
1641596,17,ci5JZR3WWA8
1641388,23,QF16aIyaSb0
1641060,9,Rm1BWVnsKhE
1640875,6,NsKwMryKqRE
1640565,24,9QzLlRkLhzA
1640483,26,sQvQiMZ1Pdg
1640169,32,igT8XYYhkmo
1639966,1,2ApmYp8PBfg
1639950,26,gVGRIBWy6ig
1639841,31,YuCqyvBlcK8
1639615,13,ZbsOWTAGHuU
1639554,25,_yKoFS4mgHI
1639309,20,nkMiPwL8G1w
1638891,1,6wDstpT8V0A
1638718,16,YAvs-RqTIhk
1638411,37,OlapSPEs5YI
1638377,1,mMaBVfIedFw
1638113,39,EPzl0qJl_6s
1637829,11,DCx063D1qeA
1637728,29,0RnxKYdu85U
1637594,2,vIfC4Aj05Ps
1637526,30,50U1S_OLEOQ
1637523,19,6IWPXEcu7d8
1637398,27,XvxAd_-FW9U
1637385,2,hgrUxOKAqdY
1637262,28,qZHawOLfEG0
1636930,30,1TRFPx09j_8
1636925,1,iLfqJrJkfU4
1636838,37,9UR2cr6ke_A
1636834,1,qNEago8XQoY
1636736,12,VHsi8gJBikc
1636672,30,fd5GoBA65Wc
1636592,22,gUE_tC8Kd9s
1636356,21,vLduDUYoEik
1636186,7,3zcdViww_vI
1636062,41,wP9TzdeLHvc
1635993,25,imNWC5Eq9OA
1635989,1,Mgo7fNVihqI
1635903,12,3-ozQBLitio
1635495,1,YLuRFeBZF2o
1634880,35,LSuuxVyyd2I
1634678,15,PPbcXf3xfBs
1634315,3,ua4QMFQATco
1634123,1,LCiCCnNl0hw
1634094,24,-r9jEWsQkXs
1634004,1,rdix1XxaZyU
1633859,22,j70MhbycFL0
1633837,9,-PLHPmlRcmw
1633556,7,mR1BGC_S8xo
1633450,10,ENCOEBGwqzw
1633027,6,coSJ6L7XnxA
1632741,4,w1U1y0mwpYw
1632605,21,fVv2OVzawFo
1632091,1,4xvXrJq9Mdc
1632020,16,v9srYCefm18
1631946,2,6TLcaJdsRr0
1631844,2,8wQRKMKpW3U
1631760,17,h3H9KK28pas
1631713,55,YhsNinzPEb8
1631551,1,IS_F3WJtbMc
1631542,27,9_x11mLAn8c
1631358,13,m-OyRZoNb6o
1631255,1,gdU9-_TgA7s
1631249,1,fuxxD1kjlrc
1631168,31,AvWVYgzH_f4
1630832,3,aTsUy8T5m-Y
1630540,42,42A1SB3W3hE
1630532,7,_o10CbCc-cE
1630518,3,eWSdtufeCdY
1630390,41,kNx9hcrUpww
1629969,1,qYMne2Js4k8
1629918,32,k6ppxsRfZMA
1629684,1,jelAkxgwHcw
1629614,18,JltvKCNvuDA
1629467,17,Mxuw6FiD7hc
1629192,17,5DC7Nr4LTp8
1629113,1,tDX9qGmGq4M
1628742,28,P1OWo43ddXo
1628505,47,VoHTy2qdAWE
1628409,38,aM7zd24AH7Q
1628371,24,lo4vXfzorMQ
1628213,43,v2VdT2fmEbw
1628199,37,YmXwzRgOSMk
1628141,2,4g7p9a1lbIQ
1627564,18,hgdVOLfxPuE
1627336,17,kmpxvEYAbyY
1627044,17,eklUXh19eYQ
1626589,24,OoDFDvt4XJU
1626314,3,24Bpi_P5flo
1626172,1,Y7IYp7cJQkQ
1626084,30,LqCwQicfMuc
1626061,21,SfpJj1_K6M0
1625915,28,MZI1BxXbhss
1625811,7,DwfPlzQ1x_g
1625796,1,0hw-kS0ug8I
1625629,25,Dh1pJqEXdsg
1625529,4,mqDuiqThMZI
1625504,7,mxJKdjcdTj0
1625023,28,Mr3gPiJ164s
1624981,18,VKTgZ9WJGGM
1624913,3,IzGUYbklEq4
1624616,58,tiWQrNvE7wc
1624433,26,KYPXt5uNnBM
1624245,1,yq_MBc0DAas
1624166,1,NYlVKEFmGMI
1624090,22,vaTuETpAw2M
1624088,37,iDdvQ4pdnTw
1623963,14,EfP1h_3u0Lk
1623875,25,RKl95D37c1Q
1623725,21,SljjnQS7fsA
1623613,20,w5K2ZoPVD5E
1623479,6,HUZc2UewniY
1623304,36,KOE7VJC5bZY
1622780,23,8PRpzPY7YwQ
1622613,28,BhUp70wAkyo
1622347,21,n36bT0Q9jVc
1622305,1,7N9oEUsjZaw
1622265,3,cBMHJVDSt0E
1622113,33,sVgd0pIZ8fQ
1621632,24,8veO-sclnYU
1621568,28,ypJAQPuptqM
1621485,22,0eFdq5Fd2TU
1621431,1,OdPHo3GqdkU
1621416,25,n5uTrosrVhw
1621186,7,rMmWt1VDbnc
1621134,4,bjW1WfRAk18
1621037,1,0lA-l6fSgEM
1620961,27,rucuinNteDs
1620946,43,LwPs4MqVMFk
1620896,24,eLhx3aOkmPo
1620763,1,_7p_opi4pxw
1620715,8,j4C7ugBXUkY
1620651,17,i__xC6I8w54
1620418,32,PD1vkhFO4Dg
1620007,22,aBL6Cz8nTgo
1620002,43,vrn6cX75wxs
1619843,19,kl9Y5XCmst8
1619350,34,fzR82oXbjnY
1619232,27,2OQu9q70YkE
1618935,1,7-h8qMTWufk
1618902,7,hN9TVKBVtrU
1618839,5,GYeaKjAahjA
1618731,1,COmMbxCHJJE
1618689,18,-CjNwVyojPA
1618506,41,TJFWeweZkWk
1618370,12,vMAPW7ZoOLw
1618349,30,JeOJi3tNIDs
1618252,5,as2u_EGqyqE
1618227,29,D4ehxKsE444
1618143,5,fNc4bwCRt98
1618092,13,bs20GWAJVCE
1617980,31,vW8PirKZN_A
1617757,40,Bv-1BnoB75k
1617409,19,WuzV0RoB2E0
1617317,11,otMHEsmKqwk
1617136,1,u3MsjIFd_Wo
1617097,7,R9Ipj-Sr0ms
1617046,22,Qz3u06eXf0E
1616589,29,Tf-7k-o5QKY
1616457,24,RL8EWXigw8o
1616455,19,LYI3eegIJlI
1616440,26,wcwT58H42jg
1616006,1,NlWEZKrcwMo
1615908,30,EYGPS6byAlA
1615251,1,Ei4BFxp-kBg
1615014,37,flmkQZvN_g8
1614953,23,9_kCOQALBfo
1614702,21,RqrrWejHHeI
1614537,35,ZJRlvMURe_0
1614436,33,5n4Q-vDdQ8w
1614245,15,KXg-5yerzq0
1614162,22,rEwqMai4pLE
1613613,20,M7bY8hjIrhE
1613611,30,M1dh2lKT3m8
1613484,13,CBCWw9hyGx0
1613268,9,eyU89NJ04GU
1613135,9,V0F1N1fZ2Zw
1612881,1,KnywY73Q1xo
1612498,30,840VUx6fm8w
1612041,29,3IN6Qru30L4
1611900,1,WwkzItbI65E
1611821,12,J35RChPTqbs
1611816,8,ydktnHRHzDc
1611704,3,tA3rfpInRIs
1611602,21,LcB8FAGOcGs
1611568,17,Wl1zXGGykt4
1611413,1,d9m0_sQAZyQ
1610974,14,io18tmBTOH0
1610926,20,VbxvgwvaX_4
1610723,13,FezdJ0yzO_8
1610678,24,_u2ll34p9Vw
1610302,1,R4wZTaxDxQM
1610016,18,ZM5JmWD_OGQ
1609733,8,JM1U-Whb-P0
1609362,6,MWfuDeO9thk
1609331,2,h9_6M4G7XkI
1609082,7,Z-5FQVspXeU
1608736,1,Abuks6DmsjA
1608548,1,aCOekp64He8
1608387,28,X499udfoYKU
1608385,17,Na2TignlWzg
1608232,50,uL0dk1pC8qc
1607894,1,ssfR9YDPrPQ
1607699,27,tGUgbN4kQa4
1607688,20,fxbZdbgIXCw
1607494,39,drf_Cdlljko
1607357,28,Fq9h3WrfC7A
1607147,25,32GE1bfxRVo
1606984,30,tvMukfKu95w
1606931,19,k6DQI_dxDR0
1606767,1,7sjQzq45DDU
1606690,19,gA5ZTLjZlC8
1606445,35,Pa-64fUsyZU
1606302,23,MgMBMvCvME4
1606155,1,tVLOAjrhW3M
1605748,22,muVNeT2ODq8
1605721,33,lHdtsWn7sgE
1605395,12,-UYS__NBS-E
1605365,8,2QimZYHtGZk
1605200,10,_u_JTddAYes
1605182,17,FTZlfpCbX2E
1604564,42,vaNa34yEEWs
1604341,2,etlzWL1rSR8
1604268,13,oDH4AKMG16I
1604228,28,FmZS9j54okg
1604209,6,Hmh6nGYKCEs
1603985,1,qw7wEJMZdv8
1603933,8,Olu0_iuR7rg
1603764,15,hJOKRUdTqOA
1603539,34,801vCdFTt7g
1603418,23,h6Vr_xaM4PQ
1603022,1,B5B52z9-gIM
1602665,16,ZUwRnBhtevE
1602507,24,G7AqMaeavL0
1602254,21,mMTubwgXTFw
1602227,25,8GlEuSyQfcc
1602159,36,s022_Iq5MCM
1601857,29,nHAAMOlOuwM
1601828,8,ADHFwabVJec
1601766,15,y6-wiBB0by0
1601338,20,vFEVNHabdbo
1601063,17,kZcR97bp-Co
1601003,14,E0hujuau5PY
1600985,25,-H30opsrvvs
1600767,22,R0vu5QfsD5E
1600462,12,8EisGrIHH04
1600415,22,ZGo7FSvpo7I
1599777,1,ACadGtvkJdg
1599693,5,5JYOg3olkPw
1599536,16,_hJ5CwsphdQ
1599482,23,R2lEXiTcGy4
1599447,6,BzK0ydOF0oU
1599233,1,ErUJLbwr8CU
1599230,3,VqqHH71SHdo
1599016,4,C8_OQO9tRkc
1598747,1,1HKmnriYImE
1598513,26,jhu_ztj0amo
1598470,30,dN2JZFIh5Lw
1598356,30,_8Ks4EdHWck
1598019,30,Ue5fxwUunp4
1597965,20,6_ztMSdU5H8
1597619,4,FTZb07fM1nU
1597430,18,hsMujJYPagQ
1596985,4,SMRhdEmsbdE
1596898,13,Nj9QqP-ce4E
1596765,1,7PPOZ9UmrOA
1596649,29,misj5IMR1vw
1596214,24,olV1pdsKMWI
1596099,12,CHdWmdQ_7PY
1595994,1,URCH1W1yiug
1595915,29,R3mN0wyD06M
1595593,26,o3xjDsoIhQ8
1595543,33,h3hHqipLj6c
1595518,12,niycqEDEPjs
1595435,29,1_B3Y1xZGzo
1595397,5,Mtd24QIBJ5Y
1595337,17,-j-ndJtT9Mo
1594807,6,RAMpyuJBbnk
1594791,4,uyN0aiirTzc
1594660,3,ZVHPTVzadCg
1594446,1,AQbmpecxS2w
1594405,41,6cxF-am_eoM
1594007,28,wJLmc_M-0ng
1593983,11,GxAjad8dUBg
1593944,2,8-nXN9ZMl8o
1593865,14,ieV9A1u1Bio
1593690,12,vHrcOefhnW8
1593610,5,6bLi6IP1q-M
1593494,29,MlHM65EEDDY
1593427,13,RYOFfaG_-Z8
1593376,10,zMqKU28xILY
1593183,23,5MbR2e9J3WY
1593156,56,Jdb6pqRbwLY
1592856,28,6ToI_-Qp6VM
1592647,32,hTFJ3MQSjWo
1592566,15,yhu3s1ut3wM
1592532,1,Nz0fgYIKoRU
1592482,23,hEU_MnFTJ_c
1592423,6,XytYTxQEq_Y
1592328,42,ZIlXOjxd9H4
1592119,8,czjoyRz9sLk
1591710,1,b7VqAueVVa0
1591646,12,XLkLStpyPVc
1591294,1,BorwBMtv4xI
1591229,1,dajixmqabf4
1591208,26,8T66hWdkmVs
1591077,34,n9mZL1s9bXg
1590913,49,0_1ov03tttE
1590661,22,us35QBVKJvM
1590534,30,Jh2cZKQZ1XA
1590486,25,UUOuTXn2REI
1590409,3,vCd3CCnqqDU
1590194,3,9LMr5XTgeyI
1589608,10,eS5JKuAHoTk
1589572,1,k87JNA-d4-s
1589037,6,0rL35_WV3lE
1588831,2,y1y_uk3kACs
1588759,32,LmPmhJmrU-E
1588748,3,dPyZ5Noum9g
1588705,13,aGyIbOzMw0g
1588692,30,BICz-I6oeLE
1588320,1,2CcxTCh4SOQ
1587939,17,R6VuRbc3mTg
1587753,27,dYyg3udrV78
1587692,17,Dlem-MOMZOs
1587585,19,8BoVXtJU39E
1587407,28,VCGaTTRdLFk
1587403,30,lJ4eU8Gc8f8
1587063,19,i1dqmmgAeKo
1587021,28,VLq4_qYT3Gg
1586955,1,N2oxT7YsX_8
1586764,30,C7qSbExJq7c
1586636,10,opHii8PBrQU
